rank,logit,path
3741,-0.06054,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_5825.JPEG
3742,-0.06055,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_10006.JPEG
3743,-0.06063,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_106.JPEG
3744,-0.06067,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_8799.JPEG
3745,-0.06082,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_28569.JPEG
3746,-0.06090,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_23706.JPEG
3747,-0.06094,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_18335.JPEG
3748,-0.06099,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_17833.JPEG
3749,-0.06104,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_13867.JPEG
3750,-0.06105,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_10758.JPEG
3751,-0.06107,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_7758.JPEG
3752,-0.06117,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_41165.JPEG
3753,-0.06117,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_4774.JPEG
3754,-0.06119,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_49493.JPEG
3755,-0.06122,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_4098.JPEG
3756,-0.06123,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_12168.JPEG
3757,-0.06125,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_145.JPEG
3758,-0.06134,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_6646.JPEG
3759,-0.06137,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_3909.JPEG
3760,-0.06139,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_14826.JPEG
3761,-0.06140,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_3219.JPEG
3762,-0.06143,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_3559.JPEG
3763,-0.06144,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_15525.JPEG
3764,-0.06150,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_3496.JPEG
3765,-0.06154,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_2298.JPEG
3766,-0.06155,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_32613.JPEG
3767,-0.06160,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_4414.JPEG
3768,-0.06166,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_3005.JPEG
3769,-0.06182,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_15286.JPEG
3770,-0.06182,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_30929.JPEG
3771,-0.06182,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_13774.JPEG
3772,-0.06183,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_7505.JPEG
3773,-0.06188,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_13795.JPEG
3774,-0.06192,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_55483.JPEG
3775,-0.06197,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_49435.JPEG
3776,-0.06210,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_47418.JPEG
3777,-0.06212,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_8288.JPEG
3778,-0.06213,.cache_imagenette/imagenette2-320/train/n03028079/ILSVRC2012_val_00036229.JPEG
3779,-0.06215,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_13635.JPEG
3780,-0.06222,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_10024.JPEG
3781,-0.06229,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_3974.JPEG
3782,-0.06231,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_29798.JPEG
3783,-0.06232,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_7313.JPEG
3784,-0.06240,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_7426.JPEG
3785,-0.06246,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_16664.JPEG
3786,-0.06247,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_10254.JPEG
3787,-0.06247,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_22814.JPEG
3788,-0.06249,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_15824.JPEG
3789,-0.06256,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_36129.JPEG
3790,-0.06263,.cache_imagenette/imagenette2-320/train/n02979186/ILSVRC2012_val_00046953.JPEG
3791,-0.06263,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_954.JPEG
3792,-0.06266,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_8343.JPEG
3793,-0.06267,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_4985.JPEG
3794,-0.06284,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_12757.JPEG
3795,-0.06284,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_13947.JPEG
3796,-0.06291,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_449.JPEG
3797,-0.06310,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_12049.JPEG
3798,-0.06317,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_4238.JPEG
3799,-0.06326,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_26755.JPEG
3800,-0.06336,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_14005.JPEG
3801,-0.06341,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_6647.JPEG
3802,-0.06347,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_38394.JPEG
3803,-0.06350,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_39034.JPEG
3804,-0.06352,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_21758.JPEG
3805,-0.06352,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_1239.JPEG
3806,-0.06360,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_27166.JPEG
3807,-0.06360,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_32725.JPEG
3808,-0.06365,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_1114.JPEG
3809,-0.06366,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_45069.JPEG
3810,-0.06377,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_13035.JPEG
3811,-0.06377,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_27383.JPEG
3812,-0.06385,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_16577.JPEG
3813,-0.06388,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_26997.JPEG
3814,-0.06403,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_8274.JPEG
3815,-0.06404,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_45263.JPEG
3816,-0.06404,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_1496.JPEG
3817,-0.06404,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_14994.JPEG
3818,-0.06407,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_22613.JPEG
3819,-0.06409,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_16026.JPEG
3820,-0.06415,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_797.JPEG
3821,-0.06429,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_42605.JPEG
3822,-0.06439,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_15046.JPEG
3823,-0.06443,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_42175.JPEG
3824,-0.06451,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_13617.JPEG
3825,-0.06466,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_825.JPEG
3826,-0.06471,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_5335.JPEG
3827,-0.06472,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_10636.JPEG
3828,-0.06473,.cache_imagenette/imagenette2-320/train/n01440764/ILSVRC2012_val_00000293.JPEG
3829,-0.06476,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_2688.JPEG
3830,-0.06479,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_20654.JPEG
3831,-0.06483,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_16129.JPEG
3832,-0.06484,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_3926.JPEG
3833,-0.06503,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_17927.JPEG
3834,-0.06506,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_56279.JPEG
3835,-0.06506,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_16819.JPEG
3836,-0.06512,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_874.JPEG
3837,-0.06513,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_20124.JPEG
3838,-0.06514,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_4229.JPEG
3839,-0.06517,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_12233.JPEG
3840,-0.06521,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_17114.JPEG
3841,-0.06523,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_73.JPEG
3842,-0.06526,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_22717.JPEG
3843,-0.06529,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_25524.JPEG
3844,-0.06531,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_41676.JPEG
3845,-0.06538,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_28635.JPEG
3846,-0.06542,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_9863.JPEG
3847,-0.06547,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_8638.JPEG
3848,-0.06551,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_22603.JPEG
3849,-0.06552,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_14828.JPEG
3850,-0.06552,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_36404.JPEG
3851,-0.06552,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_5665.JPEG
3852,-0.06553,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_4907.JPEG
3853,-0.06559,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_10136.JPEG
3854,-0.06573,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_5247.JPEG
3855,-0.06574,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_32263.JPEG
3856,-0.06575,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_3114.JPEG
3857,-0.06575,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_3704.JPEG
3858,-0.06579,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_4363.JPEG
3859,-0.06582,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_3068.JPEG
3860,-0.06587,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_24024.JPEG
3861,-0.06589,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_11288.JPEG
3862,-0.06590,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_14879.JPEG
3863,-0.06598,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_444.JPEG
3864,-0.06598,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_189.JPEG
3865,-0.06600,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_12846.JPEG
3866,-0.06606,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_1427.JPEG
3867,-0.06607,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_2325.JPEG
3868,-0.06614,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_3759.JPEG
3869,-0.06614,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_748.JPEG
3870,-0.06615,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_16097.JPEG
3871,-0.06631,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_7606.JPEG
3872,-0.06638,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_6407.JPEG
3873,-0.06640,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_21923.JPEG
3874,-0.06642,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_12205.JPEG
3875,-0.06643,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_29983.JPEG
3876,-0.06644,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_3553.JPEG
3877,-0.06644,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_885.JPEG
3878,-0.06645,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_919.JPEG
3879,-0.06650,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_37246.JPEG
3880,-0.06652,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_11318.JPEG
3881,-0.06653,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_16864.JPEG
3882,-0.06658,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_43315.JPEG
3883,-0.06659,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_943.JPEG
3884,-0.06662,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_37513.JPEG
3885,-0.06665,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_8428.JPEG
3886,-0.06666,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_24183.JPEG
3887,-0.06667,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_34157.JPEG
3888,-0.06678,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_9575.JPEG
3889,-0.06683,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_3049.JPEG
3890,-0.06685,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_22628.JPEG
3891,-0.06697,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_63634.JPEG
3892,-0.06698,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_4416.JPEG
3893,-0.06703,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_4774.JPEG
3894,-0.06718,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_9013.JPEG
3895,-0.06724,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_17858.JPEG
3896,-0.06728,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_20799.JPEG
3897,-0.06729,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_36515.JPEG
3898,-0.06730,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_17326.JPEG
3899,-0.06731,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_4548.JPEG
3900,-0.06732,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_13074.JPEG
3901,-0.06743,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_2949.JPEG
3902,-0.06746,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_2268.JPEG
3903,-0.06747,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_6023.JPEG
3904,-0.06749,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_10513.JPEG
3905,-0.06751,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_16275.JPEG
3906,-0.06751,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_9549.JPEG
3907,-0.06760,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_2314.JPEG
3908,-0.06761,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_39.JPEG
3909,-0.06783,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_8564.JPEG
3910,-0.06789,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_15226.JPEG
3911,-0.06791,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_577.JPEG
3912,-0.06795,.cache_imagenette/imagenette2-320/train/n02102040/ILSVRC2012_val_00008334.JPEG
3913,-0.06803,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_1253.JPEG
3914,-0.06806,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_8864.JPEG
3915,-0.06812,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_18116.JPEG
3916,-0.06813,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_26816.JPEG
3917,-0.06818,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_1068.JPEG
3918,-0.06846,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_17485.JPEG
3919,-0.06852,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_37133.JPEG
3920,-0.06856,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_19117.JPEG
3921,-0.06857,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_6109.JPEG
3922,-0.06866,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_4204.JPEG
3923,-0.06886,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_48797.JPEG
3924,-0.06887,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_4855.JPEG
3925,-0.06894,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_9905.JPEG
3926,-0.06895,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_9794.JPEG
3927,-0.06895,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_8805.JPEG
3928,-0.06900,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_12628.JPEG
3929,-0.06904,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_13517.JPEG
3930,-0.06918,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_27586.JPEG
3931,-0.06923,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_3994.JPEG
3932,-0.06929,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_6077.JPEG
3933,-0.06932,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_16975.JPEG
3934,-0.06939,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_6196.JPEG
3935,-0.06940,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_7257.JPEG
3936,-0.06941,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_10249.JPEG
3937,-0.06950,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_13209.JPEG
3938,-0.06959,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_4238.JPEG
3939,-0.06959,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_20234.JPEG
3940,-0.06961,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_16949.JPEG
3941,-0.06962,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_60997.JPEG
3942,-0.06963,.cache_imagenette/imagenette2-320/train/n03417042/ILSVRC2012_val_00026865.JPEG
3943,-0.06969,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_12349.JPEG
3944,-0.06970,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_7595.JPEG
3945,-0.06974,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_13264.JPEG
3946,-0.06974,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_16173.JPEG
3947,-0.06975,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_3518.JPEG
3948,-0.06975,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_22484.JPEG
3949,-0.06978,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_10874.JPEG
3950,-0.06979,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_19355.JPEG
3951,-0.06984,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_31586.JPEG
3952,-0.06998,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_5906.JPEG
3953,-0.07002,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_30368.JPEG
3954,-0.07024,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_16783.JPEG
3955,-0.07034,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_20397.JPEG
3956,-0.07041,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_9739.JPEG
3957,-0.07048,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_19337.JPEG
3958,-0.07050,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_6118.JPEG
3959,-0.07053,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_11329.JPEG
3960,-0.07059,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_1769.JPEG
3961,-0.07068,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_25135.JPEG
3962,-0.07073,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_52126.JPEG
3963,-0.07081,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_963.JPEG
3964,-0.07083,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_30898.JPEG
3965,-0.07090,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_5404.JPEG
3966,-0.07097,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_16788.JPEG
3967,-0.07099,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_23204.JPEG
3968,-0.07099,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_15647.JPEG
3969,-0.07101,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_4666.JPEG
3970,-0.07105,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_4814.JPEG
3971,-0.07114,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_23297.JPEG
3972,-0.07119,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_2828.JPEG
3973,-0.07132,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_3778.JPEG
3974,-0.07133,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_21707.JPEG
3975,-0.07135,.cache_imagenette/imagenette2-320/train/n03394916/ILSVRC2012_val_00022754.JPEG
3976,-0.07147,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_13694.JPEG
3977,-0.07150,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_36535.JPEG
3978,-0.07150,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_3104.JPEG
3979,-0.07152,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_1446.JPEG
3980,-0.07162,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_3437.JPEG
3981,-0.07167,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_4109.JPEG
3982,-0.07176,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_15417.JPEG
3983,-0.07178,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_59127.JPEG
3984,-0.07182,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_45753.JPEG
3985,-0.07191,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_35848.JPEG
3986,-0.07193,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_15167.JPEG
3987,-0.07207,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_6085.JPEG
3988,-0.07207,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_2317.JPEG
3989,-0.07218,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_21276.JPEG
3990,-0.07220,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_18898.JPEG
3991,-0.07221,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_10218.JPEG
3992,-0.07222,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_3397.JPEG
3993,-0.07225,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_4258.JPEG
3994,-0.07225,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_6524.JPEG
3995,-0.07230,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_4647.JPEG
3996,-0.07231,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_468.JPEG
3997,-0.07242,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_6399.JPEG
3998,-0.07245,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_40833.JPEG
3999,-0.07245,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_29766.JPEG
4000,-0.07249,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_22628.JPEG
4001,-0.07251,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_30188.JPEG
4002,-0.07272,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_61007.JPEG
4003,-0.07276,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_1518.JPEG
4004,-0.07280,.cache_imagenette/imagenette2-320/train/n03000684/n03000684_789.JPEG
4005,-0.07283,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_36806.JPEG
4006,-0.07284,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_8694.JPEG
4007,-0.07289,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_4015.JPEG
4008,-0.07293,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_44936.JPEG
4009,-0.07296,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_11469.JPEG
4010,-0.07297,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_1278.JPEG
4011,-0.07300,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_9056.JPEG
4012,-0.07301,.cache_imagenette/imagenette2-320/train/n03394916/ILSVRC2012_val_00038137.JPEG
4013,-0.07307,.cache_imagenette/imagenette2-320/train/n03445777/ILSVRC2012_val_00016748.JPEG
4014,-0.07308,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_16109.JPEG
4015,-0.07308,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_8539.JPEG
4016,-0.07309,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_34364.JPEG
4017,-0.07315,.cache_imagenette/imagenette2-320/train/n03028079/n03028079_25619.JPEG
4018,-0.07315,.cache_imagenette/imagenette2-320/train/n03425413/ILSVRC2012_val_00017469.JPEG
4019,-0.07317,.cache_imagenette/imagenette2-320/train/n03425413/ILSVRC2012_val_00007186.JPEG
4020,-0.07318,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_38214.JPEG
4021,-0.07325,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_4357.JPEG
4022,-0.07329,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_11723.JPEG
4023,-0.07333,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_13349.JPEG
4024,-0.07336,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_5594.JPEG
4025,-0.07345,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_8199.JPEG
4026,-0.07354,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_71184.JPEG
4027,-0.07358,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_6338.JPEG
4028,-0.07359,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_12498.JPEG
4029,-0.07375,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_4145.JPEG
4030,-0.07378,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_14669.JPEG
4031,-0.07383,.cache_imagenette/imagenette2-320/train/n03888257/n03888257_30723.JPEG
4032,-0.07392,.cache_imagenette/imagenette2-320/train/n02102040/ILSVRC2012_val_00044718.JPEG
4033,-0.07393,.cache_imagenette/imagenette2-320/train/n03417042/n03417042_3277.JPEG
4034,-0.07397,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_5993.JPEG
4035,-0.07402,.cache_imagenette/imagenette2-320/train/n03445777/n03445777_4715.JPEG
4036,-0.07403,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_15398.JPEG
4037,-0.07405,.cache_imagenette/imagenette2-320/train/n02979186/n02979186_27597.JPEG
4038,-0.07418,.cache_imagenette/imagenette2-320/train/n02102040/n02102040_7983.JPEG
4039,-0.07418,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_28528.JPEG
4040,-0.07420,.cache_imagenette/imagenette2-320/train/n03425413/n03425413_9839.JPEG
4041,-0.07425,.cache_imagenette/imagenette2-320/train/n01440764/n01440764_5549.JPEG
4042,-0.07430,.cache_imagenette/imagenette2-320/train/n03394916/n03394916_38338.JPEG
